MOVIES,year_start,is_series,rating,runtime,runtime_is_missing,votes,votes_log,votes_is_missing,num_stars,director_freq,director_is_known,genre_action,genre_adventure,genre_animation,genre_biography,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_film_noir,genre_game_show,genre_history,genre_horror,genre_music,genre_musical,genre_mystery,genre_news,genre_reality_tv,genre_romance,genre_sci_fi,genre_short,genre_sport,genre_talk_show,genre_thriller,genre_unknown,genre_war,genre_western
Dexter,2006,1,8.4,53.0,0,4105.0,8.32020459757888,0,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dexter,2006,1,8.7,56.0,0,4236.0,8.351610750626559,0,4,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dexter,2006,1,8.6,53.0,0,4105.0,8.32020459757888,0,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dexter,2006,1,8.8,55.0,0,4176.0,8.337348564497175,0,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dexter,2006,1,9.1,49.0,0,4362.0,8.38091517312361,0,4,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dexter,2006,1,9.4,50.0,0,4870.0,8.491054533806542,0,4,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Undercover,2019,1,7.6,46.0,0,334.0,5.814130531825066,0,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Le Bazar de la Charité,2019,0,7.8,48.0,0,97.0,4.584967478670572,0,4,8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pose,2018,1,8.9,42.0,0,591.0,6.3835066348840055,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pose,2018,1,9.2,68.0,0,651.0,6.480044561926653,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knightfall,2017,1,8.6,41.0,0,510.0,6.236369590203704,0,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigada Costa del Sol,2019,0,7.1,60.0,1,30.0,3.4339872044851463,0,4,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunatics,2019,0,7.3,60.0,1,90.0,4.51085950651685,0,4,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunatics,2019,0,6.7,60.0,1,124.0,4.8283137373023015,0,4,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunatics,2019,0,7.4,60.0,1,77.0,4.356708826689592,0,4,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunatics,2019,0,7.4,60.0,1,75.0,4.330733340286331,0,4,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunatics,2019,0,7.4,60.0,1,69.0,4.248495242049359,0,4,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunatics,2019,0,7.3,60.0,1,68.0,4.23410650459726,0,4,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunatics,2019,0,7.6,60.0,1,69.0,4.248495242049359,0,4,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunatics,2019,0,7.3,60.0,1,66.0,4.204692619390966,0,4,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunatics,2019,0,7.8,60.0,1,68.0,4.23410650459726,0,4,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunatics,2019,0,7.5,60.0,1,67.0,4.219507705176107,0,4,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Street Food: Asia,2019,0,8.0,60.0,1,273.0,5.6131281063880705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Street Food: Asia,2019,0,8.2,60.0,1,247.0,5.5134287461649825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Street Food: Asia,2019,0,7.5,60.0,1,194.0,5.272999558563747,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Street Food: Asia,2019,0,7.6,60.0,1,170.0,5.14166355650266,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Street Food: Asia,2019,0,7.8,60.0,1,160.0,5.081404364984463,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Street Food: Asia,2019,0,7.9,60.0,1,152.0,5.030437921392435,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Street Food: Asia,2019,0,7.6,60.0,1,145.0,4.983606621708336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Street Food: Asia,2019,0,7.5,60.0,1,128.0,4.859812404361672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Street Food: Asia,2019,0,7.5,60.0,1,121.0,4.804021044733257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How to Sell Drugs Online (Fast),2019,1,7.8,32.0,0,854.0,6.75110146893676,0,4,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mighty Little Bheem,2019,1,9.0,60.0,1,6.0,1.9459101490553132,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mighty Little Bheem,2019,1,9.3,60.0,1,7.0,2.0794415416798357,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mighty Little Bheem,2019,1,9.4,60.0,1,8.0,2.1972245773362196,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Society,2019,0,7.5,60.0,0,744.0,6.61338421837956,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Dare Me,2019,1,7.2,52.0,0,268.0,5.594711379601839,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Anne,2017,1,9.0,44.0,0,1541.0,7.340835554123275,0,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The English Game,2020,1,7.6,60.0,1,503.0,6.222576268071369,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The English Game,2020,1,7.6,60.0,1,439.0,6.0867747269123065,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The English Game,2020,1,7.3,60.0,1,400.0,5.993961427306569,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The English Game,2020,1,7.9,60.0,1,374.0,5.926926025970411,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The English Game,2020,1,7.8,60.0,1,348.0,5.855071922202427,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The English Game,2020,1,8.6,60.0,1,398.0,5.988961416889864,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Alex,2017,1,7.3,47.0,0,30.0,3.4339872044851463,0,4,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Alex,2017,1,7.3,60.0,1,28.0,3.367295829986474,0,4,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Alex,2017,1,7.5,60.0,1,28.0,3.367295829986474,0,4,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Alex,2017,1,7.6,60.0,1,27.0,3.332204510175204,0,4,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Alex,2017,1,7.6,60.0,1,25.0,3.258096538021482,0,4,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Alex,2017,1,7.0,60.0,1,27.0,3.332204510175204,0,4,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The 100,2014,1,8.0,41.0,0,2283.0,7.7336835707759,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
She-Ra and the Princesses of Power,2018,1,7.7,24.0,0,948.0,6.855408798609928,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
She-Ra and the Princesses of Power,2018,1,7.4,24.0,0,943.0,6.8501261661455,0,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
She-Ra and the Princesses of Power,2018,1,8.1,24.0,0,997.0,6.905753276311464,0,4,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
She-Ra and the Princesses of Power,2018,1,7.9,24.0,0,962.0,6.870053411798126,0,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
She-Ra and the Princesses of Power,2018,1,8.0,24.0,0,967.0,6.875232087276577,0,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
She-Ra and the Princesses of Power,2018,1,7.9,24.0,0,987.0,6.895682697747868,0,4,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenleaf,2016,1,8.1,42.0,0,33.0,3.5263605246161616,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenleaf,2016,1,8.3,41.0,0,32.0,3.4965075614664802,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenleaf,2016,1,8.1,42.0,0,28.0,3.367295829986474,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenleaf,2016,1,8.1,42.0,0,30.0,3.4339872044851463,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenleaf,2016,1,8.3,42.0,0,29.0,3.4011973816621555,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenleaf,2016,1,8.1,42.0,0,37.0,3.6375861597263857,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good Girls,2018,1,8.2,42.0,0,445.0,6.100318952020064,0,4,10,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Stranger,2020,0,7.5,51.0,0,1134.0,7.034387929915503,0,4,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Stranger,2020,0,7.5,48.0,0,1004.0,6.912742820493176,0,4,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Stranger,2020,0,7.6,43.0,0,921.0,6.826545223556594,0,4,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Good Girls,2018,1,8.3,42.0,0,461.0,6.135564891081739,0,4,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aseudal Yeondaegi,2019,1,8.3,80.0,0,202.0,5.313205979041787,0,4,6,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Historia de un crimen: Colmenares,2019,0,7.4,47.0,0,42.0,3.7612001156935624,0,4,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Historia de un crimen: Colmenares,2019,0,7.1,60.0,1,34.0,3.5553480614894135,0,4,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Historia de un crimen: Colmenares,2019,0,6.8,60.0,1,30.0,3.4339872044851463,0,4,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Historia de un crimen: Colmenares,2019,0,6.9,60.0,1,29.0,3.4011973816621555,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Historia de un crimen: Colmenares,2019,0,7.0,60.0,1,28.0,3.367295829986474,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Historia de un crimen: Colmenares,2019,0,6.5,60.0,1,26.0,3.295836866004329,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Historia de un crimen: Colmenares,2019,0,6.3,60.0,1,25.0,3.258096538021482,0,4,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Historia de un crimen: Colmenares,2019,0,5.5,60.0,1,26.0,3.295836866004329,0,4,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigada Costa del Sol,2019,0,7.5,60.0,1,21.0,3.091042453358316,0,4,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiny House Nation,2014,1,7.3,40.0,0,39.0,3.6888794541139363,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tiny House Nation,2014,1,3.7,41.0,0,53.0,3.9889840465642745,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tiny House Nation,2014,1,7.0,41.0,0,23.0,3.1780538303479458,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tiny House Nation,2014,1,7.5,40.0,0,24.0,3.2188758248682006,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tiny House Nation,2014,1,7.0,41.0,0,22.0,3.1354942159291497,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tiny House Nation,2014,1,7.4,40.0,0,23.0,3.1780538303479458,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Brigada Costa del Sol,2019,0,7.4,60.0,1,19.0,2.995732273553991,0,4,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobra Kai,2018,1,8.2,32.0,0,2857.0,7.957877358489813,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobra Kai,2018,1,8.6,36.0,0,2685.0,7.895808377083183,0,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobra Kai,2018,1,8.3,29.0,0,2383.0,7.776535028185241,0,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobra Kai,2018,1,8.3,38.0,0,2664.0,7.887959336599945,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobra Kai,2018,1,9.2,39.0,0,3216.0,8.076204527239026,0,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobra Kai,2018,1,8.0,32.0,0,2540.0,7.840312983320164,0,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobra Kai,2018,1,8.5,34.0,0,2461.0,7.808729306744399,0,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobra Kai,2018,1,8.9,30.0,0,2750.0,7.919719760924575,0,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobra Kai,2018,1,8.5,28.0,0,2457.0,7.80710329012598,0,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobra Kai,2018,1,9.5,41.0,0,4554.0,8.423980809694058,0,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outer Banks,2020,1,7.5,54.0,0,944.0,6.851184927493743,0,4,7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outer Banks,2020,1,7.6,47.0,0,813.0,6.70196036600254,0,4,7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outer Banks,2020,1,7.7,47.0,0,762.0,6.637258031284457,0,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outer Banks,2020,1,8.2,49.0,0,798.0,6.683360945766275,0,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outer Banks,2020,1,8.2,47.0,0,741.0,6.60934924316738,0,4,7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outer Banks,2020,1,8.4,53.0,0,754.0,6.626717749249025,0,4,7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outer Banks,2020,1,8.2,47.0,0,700.0,6.55250788703459,0,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outer Banks,2020,1,8.6,46.0,0,776.0,6.655440350367647,0,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outer Banks,2020,1,8.2,52.0,0,727.0,6.590301048196686,0,4,7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outer Banks,2020,1,8.4,57.0,0,825.0,6.716594773520978,0,4,7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiny House Nation,2014,1,6.5,41.0,0,30.0,3.4339872044851463,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tiny House Nation,2014,1,7.8,41.0,0,19.0,2.995732273553991,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Alguien tiene que morir,2020,0,6.8,49.0,0,204.0,5.3230099791384085,0,4,10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Alguien tiene que morir,2020,0,7.1,48.0,0,178.0,5.187385805840755,0,4,10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Alguien tiene que morir,2020,0,6.5,52.0,0,181.0,5.204006687076795,0,4,10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
She-Ra and the Princesses of Power,2018,1,7.8,24.0,0,935.0,6.841615476477592,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leila,2019,1,5.0,53.0,0,288.0,5.666426688112432,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Brigada Costa del Sol,2019,0,7.8,60.0,1,17.0,2.8903717578961645,0,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigada Costa del Sol,2019,0,7.8,60.0,1,15.0,2.772588722239781,0,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigada Costa del Sol,2019,0,8.0,60.0,1,16.0,2.833213344056216,0,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigada Costa del Sol,2019,0,7.8,60.0,1,14.0,2.70805020110221,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigada Costa del Sol,2019,0,8.0,60.0,1,12.0,2.5649493574615367,0,4,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigada Costa del Sol,2019,0,8.2,60.0,1,12.0,2.5649493574615367,0,4,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigada Costa del Sol,2019,0,8.4,60.0,1,12.0,2.5649493574615367,0,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigada Costa del Sol,2019,0,8.2,60.0,1,12.0,2.5649493574615367,0,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigada Costa del Sol,2019,0,8.1,60.0,1,11.0,2.4849066497880004,0,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigada Costa del Sol,2019,0,8.0,60.0,1,10.0,2.3978952727983707,0,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stateless,2020,0,7.8,60.0,1,384.0,5.953243334287785,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stateless,2020,0,8.0,60.0,1,322.0,5.777652323222656,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stateless,2020,0,8.1,60.0,1,298.0,5.700443573390687,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stateless,2020,0,8.2,60.0,1,295.0,5.69035945432406,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stateless,2020,0,8.3,60.0,1,292.0,5.680172609017068,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stateless,2020,0,8.5,60.0,1,310.0,5.739792912179234,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Good Place,2016,1,7.8,22.0,0,1548.0,7.3453648404168685,0,4,6,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Good Place,2016,1,7.8,22.0,0,1633.0,7.3987862754199485,0,4,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Good Place,2016,1,7.5,22.0,0,1599.0,7.3777589082278725,0,4,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Good Place,2016,1,8.1,22.0,0,1642.0,7.404279118037268,0,4,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anne,2017,1,9.2,44.0,0,1524.0,7.329749689041512,0,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transformers: War for Cybertron,2020,1,7.3,25.0,0,114.0,4.74493212836325,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transformers: War for Cybertron,2020,1,7.3,24.0,0,105.0,4.663439094112067,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transformers: War for Cybertron,2020,1,7.6,24.0,0,111.0,4.718498871295094,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Lines,2020,0,6.7,60.0,1,523.0,6.261491684321042,0,4,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
